Company Name,Street Address,City,State,Zip Code,Zip Plus,Contact First Name,Contact Last Name,Contact Title,Phone,Business Description,Primary NAICS,NAICS2,NAICS3,NAICS4,NAICS5,Business Type,County,Employee,Annual Sales,URL,Year Established
ABC Rowland,308 N Bond St,Rowland,NC,28383,,,,,9104223400,Liquors-Retail,445310,445310,,,,Private,Robeson,3,654000,,1999
ABC Shot,3641 Pelham Rd,Greenville,SC,29615,5002,,,,8642886466,Liquors-Retail,445310,445310,,,,Private,Greenville,2,748000,SHOTABC.COM,2013
ABC State Liquor Store,501 Main St # F,Kenbridge,VA,23944,2001,David,Wingold,Site Manager,4346768115,Liquors-Retail,445310,,,,,Private,Lunenburg,6,1016000,,2012
ABC Store,7911 ACC Blvd,Raleigh,NC,27617,8742,,,,9193815004,Liquors-Retail,445310,,,,,Private,Wake,3,58000,WAKEABC.COM,1937
ABC Store,12344 S 226 Hwy,Spruce Pine,NC,28777,8905,Bob,Robinson,Manager,8287651158,Liquors-Retail,445310,,,,,Private,Mitchell,5,791000,ABC.NC.GOV,2009
ABC Store,400 Old Franklin Tpke # 101,Rocky Mount,VA,24151,5858,Lavern,Moran,Site Manager,5404820280,Liquors-Retail,445310,,,,,Private,Franklin,5,946000,ABCSTORES.COM,2011
ABC Store,500 Americhase Dr # A,Greensboro,NC,27409,9507,Patrick,Tate,Manager,3368415510,Liquors-Retail,445310,,,,,Private,Guilford,4,1476000,GREENSBOROABC.COM,2004
ABC Store,318 N Pierce St,Eden,NC,27288,3445,Gary,Robinette,Manager,3366278300,Liquors-Retail,445310,445310,,,,Private,Rockingham,6,1213000,ABCSTORES.COM,1985
ABC Store,1705 Cotton Grove Rd,Lexington,NC,27292,5717,Brenda,Leonard,Manager,3363570029,Liquors-Retail,445310,445310,,,,Private,Davidson,5,977000,ABCSTORES.COM/INDEX.HTM,2002
ABC Store,216 W Academy St,Madison,NC,27025,2002,Dena,Mc Cullough,Manager,3364270440,Liquors-Retail,445310,445310,,,,Private,Rockingham,3,607000,,1984
ABC Store,219 N Raleigh St,Angier,NC,27501,8271,Shirley,Brinkley,Manager,9196394881,Liquors-Retail,445310,445310,,,,Private,Harnett,7,1412000,ABC.NC.GOV,1984
ABC Store,555 Jackson Rd,Dunn,NC,28334,,Robert,Parker,Manager,9108926608,Liquors-Retail,445310,445310,,,,Private,Harnett,12,2421000,,1984
ABC Store,102 Durwood Ct,Reidsville,NC,27320,7983,Jodi,Langel,Manager,3363496000,Liquors-Retail,445310,,,,,Private,Rockingham,6,1213000,,2000
ABC Store,8840 Franklin St E,Mt Pleasant,NC,28124,8787,Melvin,Bost,Manager,7044369711,Liquors-Retail,445310,445310,,,,Private,Cabarrus,3,697000,,2000
ABC Store,4912 Raleigh Road Pkwy W,Wilson,NC,27896,9700,Jordan,Boyette,Manager,2522376063,Liquors-Retail,445310,445310,,,,Private,Wilson,3,756000,ABCSTORES.COM,1999
ABC Store,642 E Broad Ave,Rockingham,NC,28379,3759,Mack,Odom,Manager,9108959687,Liquors-Retail,445310,445310,,,,Private,Richmond,9,1987000,,2000
ABC Store,145 Tunnel Rd,Asheville,NC,28805,1817,,,,8282546479,Liquors-Retail,445310,,,,,Private,Buncombe,10,4480000,,2013
ABC Store,1409 S Third St,Mebane,NC,27302,8186,,,,3362266882,Liquors-Retail,445310,,,,,Private,Alamance,5,1080000,,2013
ABC Store,1700 Stanley Rd # A,Greensboro,NC,27407,2754,Larry,Motsinger,Manager,3362921718,Liquors-Retail,445310,,,,,Private,Guilford,8,2952000,ABC12NEWS.COM,1994
ABC Store,115 N Cedar St,Greensboro,NC,27401,2228,V K,Armstrong,CEO,3362720875,Liquors-Retail,445310,445310,,,,Private,Guilford,6,2214000,GREENSBOROABC.COM,2012
ABC Store,30 E Sylva Shopping Ctr,Sylva,NC,28779,5168,Peggy,Queen,Manager,8285866280,Liquors-Retail,445310,,,,,Private,Jackson,7,1504000,ABCSTORES.COM,1994
ABC Store,5900 Ward Blvd,Wilson,NC,27893,6480,Larry,Ethridge,Manager,2522432204,Liquors-Retail,445310,445310,,,,Private,Wilson,5,1260000,WILSON.NCABCBOARDS.COM,1935
ABC Store,2815 Godwin Blvd # G,Suffolk,VA,23434,9128,Lin,Slutz,Site Manager,7579252240,Liquors-Retail,445310,,,,,Private,Suffolk,7,1901000,ABC.VIRGINIA.GOV,1992
ABC Store,599 Freedom Ave,North Tazewell,VA,24630,5172,Eddy,Harman,Site Manager,2769885676,Liquors-Retail,445310,,,,,Private,Tazewell,3,663000,,1984
ABC Store,545 W Main St,Abingdon,VA,24210,2609,Michelle,Fields,Manager,2766283441,Liquors-Retail,445310,,,,,Private,Washington,5,1146000,VIRGINIAABC.GOV,1992
ABC Store,1520 Julian R Allsbrook Hwy,Roanoke Rapids,NC,27870,5114,Charles,Minngia,Manager,2525377545,Liquors-Retail,445310,,,,,Private,Halifax,8,1528000,,2006
ABC Store,103 S US Highway 701 Byp,Tabor City,NC,28463,,,,,9106532624,Liquors-Retail,445310,,,,,Private,Columbus,3,551000,ABC.NC.GOV,2006
ABC Store,4450 Randolph Rd # 200,Charlotte,NC,28211,2388,Richard,Hoover,Manager,7042951038,Liquors-Retail,445310,,,,,Private,Mecklenburg,4,2024000,MECKABC.COM,1958
ABC Store,419 N Main St,Lexington,NC,27292,3555,Brenda,Leonard,Manager,3362492528,Liquors-Retail,445310,445310,,,,Private,Davidson,15,2929000,,2000
ABC Store,1320 W 5th St,Lumberton,NC,28358,5424,John,Melton,Manager,9107398432,Liquors-Retail,445310,,,,,Private,Robeson,5,1090000,LUMBERTONHONDA.COM,1997
ABC Store 128,159 W Ocean View Ave,Norfolk,VA,23503,1502,Vicky,Clemins,Site Manager,7575312115,Liquors-Retail,445310,,,,,Private,Norfolk,9,2376000,,2012
ABC Store At Tynecastle,4004 Nc Highway 105 S # 11,Sugar Mountain,NC,28604,9671,Sara,Brewer,Manager,8288988282,Liquors-Retail,445310,445310,,,,Private,Avery,6,1056000,SKYBEST.COM,1999
ABC Store Concord,7000 Hudspeth Rd,Harrisburg,NC,28075,5000,Eddie,Hagler,Manager,7044556567,Liquors-Retail,445310,445310,,,,Private,Cabarrus,11,2556000,CONCORDNC.GOV,2000
ABC Store Concord,5303 Poplar Tent Rd # 190,Concord,NC,28027,9702,Clyde,Kluttz,Manager,7047215409,Liquors-Retail,445310,445310,,,,Private,Cabarrus,3,697000,,2004
ABC Store Cumberland County,3708 Sycamore Dairy Rd,Fayetteville,NC,28303,3451,Gene,Webb,Director,9108674136,Liquors-Retail,445310,,,,,Private,Cumberland,6,1418000,CUMBERLANDABC.COM,2005
ABC Store Cumberland County,7621 Raeford Rd,Fayetteville,NC,28304,5918,,,,9108670041,Liquors-Retail,445310,,,,,Private,Cumberland,5,1182000,CUMBERLANDABC.COM,2011
ABC Store Cumberland County,1705 Owen Dr,Fayetteville,NC,28304,3418,David,Horne,Manager,9104842282,Liquors-Retail,445310,,,,,Private,Cumberland,4,946000,CUMBERLANDABC.COM,2010
ABC Store Cumberland County,2724 Hope Mills Rd,Fayetteville,NC,28306,8308,Sonya,Gushlaw,Manager,9104258929,Liquors-Retail,445310,,,,,Private,Cumberland,4,946000,,1999
ABC Store Cumberland County,200 Spring Ave,Spring Lake,NC,28390,3345,Janet,Price,Manager,9104973350,Liquors-Retail,445310,,,,,Private,Cumberland,3,709000,,1999
ABC Store I-40,160 Glen Rd,Garner,NC,27529,7901,Tina,Dickerson,Manager,9197730501,Liquors-Retail,445310,,,,,Private,Johnston,6,1432000,,1997
ABC Store Laurel Park,1709 Brevard Rd,Hendersonville,NC,28791,3201,Joan,Beddingfield,Manager,8286925325,Liquors-Retail,445310,445310,,,,Private,Henderson,5,1178000,LAURELPARK.ORG,1995
ABC Store No 2,730 Nc Highway 32 N,Corapeake,NC,27926,9770,Mark,Goodman,Manager,2524652502,Liquors-Retail,445310,,,,,Private,Gates,2,347000,,2010
ABC Store of Blowing Rock,7960 Valley Blvd,Blowing Rock,NC,28605,9157,Edith,Nations,Manager,8282957513,Liquors-Retail,445310,445310,,,,Private,Watauga,4,879000,,1998
ABC Store of Boone,2067 Blowing Rock Rd,Boone,NC,28607,6153,Ronnie,Hayes,Manager,8282623616,Liquors-Retail,445310,,,,,Private,Watauga,7,1537000,BOONEABC.COM,1987
ABC Store of Hamlet,921 W Hamlet Ave,Hamlet,NC,28345,4521,Mary,Faulkner,Manager,9105821504,Liquors-Retail,445310,445310,,,,Private,Richmond,5,1104000,,1999
ABC Store of Maxton,703 W Dr Martin Luther King Jr,Maxton,NC,28364,1246,Diane,Watson,Manager,9108443517,Liquors-Retail,445310,,,,,Private,Robeson,2,436000,ABCSTORES.COM,2002
ABC Store of Monroe,1771 Dickerson Blvd,Monroe,NC,28110,2757,Michael,Hinkel,Manager,7042831033,Liquors-Retail,445310,,,,,Private,Union,11,2524000,,1998
ABC STORE OF WJ,404 S Jefferson Ave,West Jefferson,NC,28694,,Tony,Lyall,Manager,3368462221,Liquors-Retail,445310,,,,,Private,Ashe,3,584000,ABC.NC.GOV,2012
ABC Store Orange County,106 Nc 54,Carrboro,NC,27510,1559,George,Walsh,Manager,9199329754,Liquors-Retail,445310,,,,,Private,Orange,3,340000,ORANGEABC.COM,2007
ABC Store Smithfield,417 S Brightleaf Blvd,Smithfield,NC,27577,4074,Swade,Carroll,Manager,9199347249,Liquors-Retail,445310,445310,,,,Private,Johnston,6,1432000,,2010
ABC Store-Benson,121 N Railroad St,Benson,NC,27504,1357,Swade,Carroll,Manager,9198945459,Liquors-Retail,445310,,,,,Private,Johnston,2,478000,,1996
ABC Store-Clayton,Hwy 42 E,Clayton,NC,27520,,,,,9195538141,Liquors-Retail,445310,445310,,,,Private,Johnston,3,716000,,2016
ABC Store-Clayton,12487 US 70 Hwy,Clayton,NC,27520,,Marshall,Creech,Manager,9195536829,Liquors-Retail,445310,445310,,,,Private,Johnston,5,1193000,,1999
ABC Store-Kenly,306 S Church St,Kenly,NC,27542,5006,Swade,Carrol,Manager,9192843121,Liquors-Retail,445310,,,,,Private,Johnston,2,478000,ABC.NC.GOV,1994
ABC Store-Maggie Valley,3931 Soco Rd,Maggie Valley,NC,28751,,Nancy,Hesel,Manager,8289263481,Liquors-Retail,445310,445310,,,,Private,Haywood,5,1102000,MAGGIEVALLEYNC.GOV,1994
ABC Store-Orange County,201 Cornelius St,Hillsborough,NC,27278,,Cassandra,Collins,Manager,9197322836,Liquors-Retail,445310,445310,,,,Private,Orange,2,227000,ORANGEABC.COM,2004
ABC Stores,157 Broadway St,Asheville,NC,28801,2345,Barbara,Burnette,Manager,8282539380,Liquors-Retail,445310,424490,,,,Private,Buncombe,2,896000,ASHEVILLEABCBOARD.COM,2004
ABC Stores,1101 Rotherwood Rd # 101,Greensboro,NC,27406,3843,Preston,Ingold,Manager,3363339511,Liquors-Retail,445310,,,,,Private,Guilford,5,1845000,GREENSBOROABC.COM,2004
ABC Stores,5 E Duncan St,Lillington,NC,27546,,Judy,Bethune,Manager,9108934127,Liquors-Retail,445310,445310,,,,Private,Harnett,7,1412000,ABC.NC.GOV,1984
ABC Stores,2004 2nd St,Richlands,VA,24641,2306,Janis,Dye,Site Manager,2769649411,Liquors-Retail,445310,,,,,Private,Tazewell,6,1326000,,2012
ABC Stores,301 Market Dr # H,Emporia,VA,23847,1220,Ladonna,Vaughan,Manager,4346343751,Liquors-Retail,445310,,,,,Private,Emporia,5,623000,VIRGINIAABC.COM,2012
ABC Stores,3923 W Gate City Blvd,Greensboro,NC,27407,4611,Donnie,Coghill,Manager,3362928199,Liquors-Retail,445310,,,,,Private,Guilford,4,1476000,GREENSBOROABCBROAD.COM,2001
ABC Stores,4639 W Market St # C,Greensboro,NC,27407,1258,Larry,Motsinger,Manager,3362928211,Liquors-Retail,445310,,,,,Private,Guilford,5,1845000,ABCSTORES.COM,1994
ABC Stores,3716 Battleground Ave # A,Greensboro,NC,27410,2362,Keith,Williamson,Manager,3362882383,Liquors-Retail,445310,,,,,Private,Guilford,5,1845000,GREENSBOROABC.COM,1994
ABC Stores,403 Pisgah Church Rd,Greensboro,NC,27455,2521,Mike,Pacsente,Manager,3362821456,Liquors-Retail,445310,,,,,Private,Guilford,4,1476000,GREENSBOROABC.COM,1994
ABC Stores,3100 E Market St,Greensboro,NC,27405,7528,,,,3362745929,Liquors-Retail,445310,,,,,Private,Guilford,4,1476000,GREENSBOROABC.COM,1994
ABC Stores,13934 US 19 Whites Plaza,Andrews,NC,28901,,Donna,Cutshaw,Manager,8283215706,Liquors-Retail,445310,,,,,Private,Cherokee,4,786000,,2003
ABC Stores,217 Moyton Ave,Stantonsburg,NC,27883,,Larry,Eitherage,Manager,2522383390,Liquors-Retail,445310,,,,,Private,Wilson,1,252000,ABC.COM,1998
ABC Stores,2801 Ward Blvd,Wilson,NC,27893,1733,Curtis,Brady,Manager,2522437223,Liquors-Retail,445310,445310,,,,Private,Wilson,3,756000,ABCSTORES.COM,1998
ABC Stores,441 S Main St,Rutherfordton,NC,28139,2910,Russ,Hester,Manager,8282872701,Liquors-Retail,445310,,,,,Private,Rutherford,4,784000,,2000
ABC Stores,2731 Ring Rd,Greensboro,NC,27405,5129,Phillip,Guiess,Manager,3366213466,Liquors-Retail,445310,,,,,Private,Guilford,4,1476000,,2009
ABC Stores,854 Union St S,Concord,NC,28025,5731,,,,7047865211,Liquors-Retail,445310,,,,,Private,Cabarrus,3,697000,CONCORDNC.AREAGUIDES.NET,1984
ABC Stores,2116 S Horner Blvd,Sanford,NC,27330,5820,Lee,Dowd,Manager,9197762520,Liquors-Retail,445310,,,,,Private,Lee,7,1489000,ABCSTORES.COM,2001
ABC Stores,2109 Avent Ferry Rd # 106,Raleigh,NC,27606,2137,Jon,Caldinarro,Manager,9198324278,Liquors-Retail,445310,,,,,Private,Wake,2,39000,WAKEABC.COM,1937
ABC Stores,1222 New Bern Ave,Raleigh,NC,27610,2530,Michael,Underwood,Manager,9198328262,Liquors-Retail,445310,445310,,,,Private,Wake,3,58000,WAKEABC.COM,1937
ABC Stores,2649 Appliance Ct,Raleigh,NC,27604,2468,Vance,Clayton,Manager,9198286457,Liquors-Retail,445310,,,,,Private,Wake,3,58000,WAKEABC.COM,1937
ABC Stores,6301 Town Center Dr,Raleigh,NC,27616,2826,Billy,Wade,Manager,9198767799,Liquors-Retail,445310,,,,,Private,Wake,5,96000,WAKEABC.COM,1937
ABC Stores,204 US 70 Hwy W,Garner,NC,27529,,,,,9197729551,Liquors-Retail,445310,,,,,Private,Wake,2,39000,WAKEABC.COM,1937
ABC Stores,7336 Creedmoor Rd,Raleigh,NC,27613,1637,Jerry,Hill,Manager,9198489547,Liquors-Retail,445310,,,,,Private,Wake,3,58000,WAKEABC.COM,1937
ABC Stores,704 Money Ct,Knightdale,NC,27545,7431,Hannah,Liles,Manager,9192663559,Liquors-Retail,445310,,,,,Private,Wake,4,77000,ABCSTORES.COM,1995
ABC Stores,1415 North Carolina Highway 55,Apex,NC,27523,,,,,9193871513,Liquors-Retail,445310,,,,,Private,Wake,2,39000,WAKEABC.COM,1937
ABC Stores,414 W Wilson St,Tarboro,NC,27886,4237,Linda,Rogers,Owner,2528234040,Liquors-Retail,445310,,,,,Private,Edgecombe,3,666000,ABCSTORES.COM,1995
ABC Stores,104 E Old Highway 74 76,Lake Waccamaw,NC,28450,2512,Carolyn,Moore,Manager,9106463830,Liquors-Retail,445310,,,,,Private,Columbus,5,918000,ABCSTORES.COM,1999
ABC Stores,807 Merrimon Ave,Asheville,NC,28804,2404,Jaclyn,Joyner,Manager,8282546531,Liquors-Retail,445310,,,,,Private,Buncombe,4,1792000,,2000
ABC Stores,1930 E Main St,Albemarle,NC,28001,5334,Karen,Cranford,Manager,7049822246,Liquors-Retail,445310,445310,,,,Private,Stanly,11,2256000,,2000
ABC Stores,2612 Forest Hills Rd SW,Wilson,NC,27893,4431,Linda,Jones,Manager,2522372218,Liquors-Retail,445310,,,,,Private,Wilson,2,504000,ABCSTORES.COM,2000
ABC Stores,273 NE Broad St,Southern Pines,NC,28387,5526,Pam,Smith,Manager,9106928193,Liquors-Retail,445310,,,,,Private,Moore,9,2158000,ABC.NC.GOV,2013
ABC Stores,8700 Emerald Dr,Emerald Isle,NC,28594,2400,Patsy,Parsons,Manager,2523546000,Liquors-Retail,445310,,,,,Private,Carteret,4,824000,,1991
ABC Stores Wake County,881 Falcate Dr,Wake Forest,NC,27587,9172,Debra,Dunn,Manager,9195565121,Liquors-Retail,445310,,,,,Private,Wake,3,58000,WAKEABC.COM,1937
ABC Stores Wake County,3320 Olympia Dr,Raleigh,NC,27603,3402,,,,9197796841,Liquors-Retail,445310,,,,,Private,Wake,3,58000,WAKEABC.COM,1937
ABC Stores Wake County,411 Woodburn Rd,Raleigh,NC,27605,,,,,9198320496,Liquors-Retail,445310,,,,,Private,Wake,3,58000,,2013
ABC Stores Wake County,6494 Tryon Rd,Cary,NC,27518,7050,,,,9192350988,Liquors-Retail,445310,,,,,Private,Wake,3,58000,WAKEABC.COM,1937
ABC Stores Wake County,420 Woodburn Rd,Raleigh,NC,27605,1324,Joel,Keith,Manager,9198320496,Liquors-Retail,445310,,,,,Private,Wake,4,77000,WAKEABC.COM,1937
ABC Stores Wake County,665 Cary Towne Blvd,Cary,NC,27511,4219,Ellery,Oliver,Manager,9194690434,Liquors-Retail,445310,,,,,Private,Wake,3,58000,WAKEABC.COM,1937
ABC Stores Wake County,6816 Davis Cir,Raleigh,NC,27613,3114,Gary,Bowden,Manager,9197874108,Liquors-Retail,445310,,,,,Private,Wake,3,58000,,2013
ABC Stores Wake County,1420 N Arendell Ave,Zebulon,NC,27597,8734,John,Latshaw,Manager,9194041813,Liquors-Retail,445310,,,,,Private,Wake,3,58000,WAKEABC.COM,1937
