"Company Name","Street Address","City","State","Zip Code","Zip Plus","Contact First Name","Contact Last Name","Contact Title","Phone","Business Description","Primary NAICS","NAICS2","NAICS3","NAICS4","NAICS5","Business Type","County","Employee","Annual Sales","URL","Year Established"
"Cades Cove Dispillery","3637 Wears Valley Rd","Sevierville","TN","37862","8205","","","","8653667490","Liquors-Retail","445310","445310","","","","Private","Sevier","4.00","1014000.00","","2015"
"Cafe Wine","100 Hay St # 100","Fayetteville","NC","28301","5600","Brandon","Macer","Manager","9107792766","Wines-Retail","445310","722511","","","","Private","Cumberland","2.00","473000.00","THEWINECAFEUS.COM","2011"
"Camden County ABC Store","395 US Highway 158 W","Camden","NC","27921","","Durward","Medlon","Manager","2523351830","Liquors-Retail","445310","921120","","","","Private","Camden","6.00","1852000.00","ABC.NC.GOV","1990"
"Campbell Station Wine & Sprts","707 N Campbell Station Rd","Knoxville","TN","37934","1603","Jerad","Jordan","Owner","8659667122","Wines-Retail","445310","445310","","","","Private","Knox","7.00","2466000.00","CAMPBELLSTATIONWINE.COM","1996"
"Campise's Liquor","273 W Butler Rd","Mauldin","SC","29662","2536","David","Grier","Owner","8642880089","Liquors-Retail","445310","445310","","","","Private","Greenville","3.00","1122000.00","","2005"
"Canton ABC Board","40 Main St","Canton","NC","28716","4330","Hugh","Williams","Manager","8286487263","Liquors-Retail","445310","445310","","","","Private","Haywood","5.00","1102000.00","","1984"
"Carolina Ale House","2915 Hollywood Dr","Myrtle Beach","SC","29577","2109","Hugh","O'Neill","Manager","8438394222","Beer & Ale-Retail","445310","722511","","","","Private","Horry","2.00","679000.00","CAROLINAALEHOUSE.COM","2017"
"Carolina Beer Temple","2127 Ayrsley Town Blvd # 101-B","Charlotte","NC","28273","3555","","","","7045175582","Beer & Ale-Retail","445310","","","","","Private","Mecklenburg","4.00","2024000.00","CAROLINABEERTEMPLE.NET","2017"
"Carolina Beer Temple","131 Matthews Station St # 1C","Matthews","NC","28105","6786","Robert","Jacik","President","7048472337","Beer & Ale-Retail","445310","424810","","","","Private","Mecklenburg","4.00","2024000.00","CAROLINABEERTEMPLE.NET","2012"
"Carolina Blue Store","1024 E Long Ave","Gastonia","NC","28054","3171","","","","9803481386","Liquors-Retail","445310","","","","","Private","Gaston","6.00","176000.00","","2017"
"Carolina Country Wines","8837 Arbor Creek Dr","Charlotte","NC","28269","0541","Teresa A","Filipski","Principal","7049921753","Wines-Retail","445310","","","","","Private","Mecklenburg","7.00","3542000.00","CCWINES.BIZ","2011"
"Carolina Wine Club","105 S Laurel Ave # 91-D","Charlotte","NC","28207","1541","Angelus","Rickenbaker","President","7043448027","Liquors-Retail","445310","493190","","","","Private","Mecklenburg","1.00","506000.00","CAROLINAWINECLUB.COM","2009"
"Carolina Wine Mixer","8700 Emerald Dr # 20","Emerald Isle","NC","28594","7006","","","","2523543333","Wines-Retail","445310","","","","","Private","Carteret","2.00","412000.00","CAROLINAWINEMIXER.COM","2015"
"Carolina Wines & Spirits","6277 Carolina Commons Dr # 100","Fort Mill","SC","29707","6002","Robert","Stephenson","Owner","8035476200","Liquors-Retail","445310","445310","445310","","","Private","Lancaster","1.00","247000.00","CAROLINAWINESANDSPIRITS.COM","2009"
"Carolina's Best","2040 S Church Street Ext","Spartanburg","SC","29306","4517","Jack","Bryant","Owner","8645835474","Liquors-Retail","445310","445310","","","","Private","Spartanburg","2.00","688000.00","","2008"
"Carriage House Wines","196 W Main St","Spartanburg","SC","29306","2333","Tony","Forest","Owner","8645820123","Wines-Retail","445310","","","","","Private","Spartanburg","2.00","688000.00","CARRIAGEHOUSEWINES.COM","2005"
"Cartecay Wine & Craft","19 S Main St","Ellijay","GA","30540","3211","Larry","Lykins","Owner","7066979463","Wines-Retail","445310","","","","","Private","Gilmer","2.00","460000.00","CARTECAYVINEYARDS.COM","2018"
"Carteret County ABC Board-Strs","4915 Arendell St # D","Morehead City","NC","28557","2687","","","","2527264267","Liquors-Retail","445310","","","","","Private","Carteret","5.00","1030000.00","","2011"
"Casual Corner ABC Inc","106 Fairview Pointe Dr","Simpsonville","SC","29681","3222","Tommy","Axson","Owner","8649639700","Liquors-Retail","445310","","","","","Private","Greenville","1.00","374000.00","","1984"
"Casual Pint","2061 Thunderhead Rd","Knoxville","TN","37922","9488","Chris D","Owens","Owner","8652884193","Beer & Ale-Retail","445310","","","","","Private","Knox","2.00","705000.00","THECASUALPINT.COM","2011"
"Casual Pint","1863 Hendersonville Rd # 145","Asheville","NC","28803","6620","Brad","Rogers","Owner","8284125757","Beer & Ale-Retail","445310","722410","","","","Private","Buncombe","10.00","4480000.00","THECASUALPINT.COM","2018"
"Source: Employer information is provided by Infogroup, Omaha, NE,800/555-5211"
"Copyright 2019 All Rights Reserved. "
"Note:  The infoUSA data shall not be used in any manner as a factor in establishing an employer's eligibility for credit. "
"The information or data obtained from the employer database shall not be used in any manner as a factor in establishing an employer's eligibility for credit. Data represents employer database as of March 2019 "
