"Company Name","Street Address","City","State","Zip Code","Zip Plus","Contact First Name","Contact Last Name","Contact Title","Phone","Business Description","Primary NAICS","NAICS2","NAICS3","NAICS4","NAICS5","Business Type","County","Employee","Annual Sales","URL","Year Established"
"Sterlings Craft & Wine Shop","4320 Ten Ten Rd","Apex","NC","27539","9176","","","","9193676278","Wines-Retail","445310","","","","","Private","Wake","2.00","39000.00","","2017"
"Stewart Liquors","14083 E Wade Hampton Blvd","Greer","SC","29651","1500","Harold","Stewart","Owner","8648777654","Liquors-Retail","445310","445310","","","","Private","Spartanburg","5.00","1719000.00","","1984"
"Strickland's ABC Package Store","436 N Main St","Darlington","SC","29532","2265","Charles","Strickland","Owner","8433937907","Liquors-Retail","445310","445310","","","","Private","Darlington","1.00","216000.00","","1991"
"Sun Spirits Too","9380 Ocean Hwy","Pawleys Island","SC","29585","7595","Martin","Jones","Owner","8432377221","Liquors-Retail","445310","","","","","Private","Georgetown","2.00","472000.00","","1997"
"Sunny's Liquor Store-Party Shp","110 Tribble St","Anderson","SC","29625","4337","Sunil","Patel","Owner","8642261991","Liquors-Retail","445310","424490","445310","445310","","Private","Anderson","1.00","478000.00","","1984"
"Sunset Beach ABC Board","7400 New Market St","Sunset Beach","NC","28468","","Herb","Tinger","Manager","9105796872","Liquors-Retail","445310","","","","","Private","Brunswick","7.00","1521000.00","SUNSETBEACHNC.GOV","1993"
"Sunset Wine & Spirits","4435 Highway 411","Madisonville","TN","37354","1572","Tim","Maxwell","Owner","4234205225","Liquors-Retail","445310","445310","445310","","","Private","Monroe","4.00","843000.00","SUNSETWINEANDSPIRITS.COM","2011"
"Sunshine Liquor","2050 Oakheart Rd","Myrtle Beach","SC","29579","1252","","","","8432361847","Liquors-Retail","445310","424820","445310","","","Private","Horry","2.00","679000.00","","2009"
"Sunys Party Shop","1195 Asheville Hwy","Spartanburg","SC","29303","2159","Andy","Patel","Owner","8645857398","Liquors-Retail","445310","445310","","","","Private","Spartanburg","2.00","688000.00","","2009"
"Surf Beverage Beer Wine-Liquor","3140 S Highway 17","Murrells Inlet","SC","29576","6903","Earl","Brandt","Owner","8433577873","Liquors-Retail","445310","424490","445310","445310","","Private","Horry","6.00","2035000.00","MURRELLSINLETLIQUORSTORE.COM","2004"
"Surfside Spirits LLC","2696 Beaver Run Blvd # D","Myrtle Beach","SC","29575","5393","","","","8436500148","Liquors-Retail","445310","445310","","","","Private","Horry","4.00","1357000.00","","2001"
"Sweet Water Wine & Spirits","17012 S Highway 11","Fair Play","SC","29643","2315","Perri","Perkins","Owner","8649723600","Liquors-Retail","445310","445310","","","","Private","Oconee","2.00","435000.00","","2004"
"Swingbridge Cork & Brew","106 N New River Dr # D","Surf City","NC","28445","6600","","","","9103285005","Beer & Ale-Retail","445310","312120","","","","Private","Pender","4.00","1235000.00","SWINGBRIDGECORKANDBREW.COM","2018"
"T & T Package Store","1764 Buffalo Trl","Morristown","TN","37814","4250","Rhoda","Cooper","Owner","4235810440","Liquors-Retail","445310","445310","445310","445310","","Private","Hamblen","8.00","1858000.00","","1984"
"T C's Hot Stop","1139 W 3rd St","Siler City","NC","27344","3620","","","","9195486492","Liquors-Retail","445310","","","","","Private","Chatham","3.00","560000.00","","2017"
"Table Wine","1550 Hendersonville Rd # 102","Asheville","NC","28803","3199","Josh","Spurling","Owner","8285058588","Wines-Retail","445310","","","","","Private","Buncombe","1.00","448000.00","TABLEWINEASHEVILLE.COM","2010"
"Tasting Room","5704 Clear Creek Rd","Ellijay","GA","30536","8031","Larry","Lykins","Owner","7066989463","Tasting Rooms","445310","","","","","Private","Gilmer","4.00","920000.00","CARTECAYVINEYARDS.COM","2016"
"Tastings Wine & Beer","312 E Center St","Lexington","NC","27292","4108","Chris","Briggs","Owner","3362437220","Wines-Retail","445310","424490","","","","Private","Davidson","2.00","391000.00","TASTINGSWINE.COM","2006"
"Tasty Beverage Co","162 Coxe Ave","Asheville","NC","28801","4034","","","","8282327120","Beer & Ale-Retail","445310","","","","","Private","Buncombe","4.00","1792000.00","","2015"
"Tasty Beverage Co LLC","327 W Davie St # 106","Raleigh","NC","27601","1703","Johnny","Belflower","Owner","9198282789","Beer & Ale-Retail","445310","","","","","Private","Wake","2.00","39000.00","TASTYBEVERAGECO.COM","2012"
"Taylorsville ABC Store Inc","42 Nc Highway 16 S","Taylorsville","NC","28681","3053","","","","8286324628","Liquors-Retail","445310","","","","","Private","Alexander","5.00","1543000.00","TAYLORSVILLENC.COM","2013"
"Tc's Market","1976 Highway 91","Elizabethton","TN","37643","6816","","","","4234742700","Beer & Ale-Retail","445310","","","","","Private","Carter","1.00","219000.00","","2015"
"Team Beverage","6901 Louisburg Rd","Raleigh","NC","27616","6333","Sam","Jaqob","Manager","9198764400","Beer & Ale-Retail","445310","","","","","Private","Wake","2.00","39000.00","","2014"
"Tgis Spirits","496 S Pleasantburg Dr","Greenville","SC","29607","2548","","","","8642524844","Liquors-Retail","445310","445310","","","","Private","Greenville","2.00","748000.00","","2006"
"Thistle Stop Wine Shop","210 N Main St","Kernersville","NC","27284","4004","Kenny","Hamilton","Manager","3363104503","Wines-Retail","445310","","","","","Private","Forsyth","1.00","482000.00","THISTLESTOPWINESHOP.COM","2012"
"Thomas Liquor Store","225 Hwy 401 Bypass","Bennettsville","SC","29512","","Sam","Thomas","Owner","8434798005","Liquors-Retail","445310","445310","","","","Private","Marlboro","4.00","685000.00","","1985"
"Thomasville ABC","1144 Randolph St","Thomasville","NC","27360","5750","Leigh Ann","Lowe","Manager","3364725990","Liquors-Retail","445310","","","","","Private","Davidson","4.00","781000.00","","2004"
"Source: Employer information is provided by Infogroup, Omaha, NE,800/555-5211"
"Copyright 2019 All Rights Reserved. "
"Note:  The infoUSA data shall not be used in any manner as a factor in establishing an employer's eligibility for credit. "
"The information or data obtained from the employer database shall not be used in any manner as a factor in establishing an employer's eligibility for credit. Data represents employer database as of March 2019 "
